Joint_0_Angle,Joint_1_Angle,Joint_2_Angle,Joint_3_Angle,Joint_4_Angle,Joint_0_Encoder,Joint_1_Encoder,Joint_2_Encoder,Joint_3_Encoder,Joint_4_Encoder
-0.003294195,0.274766036,0.232553463,-0.080578519,0.061078424,0.013414851,0.2499473,0.23131865,-0.059278167,0.044334607
0.036582484,0.287925862,0.207309093,0.008492001,0.023874484,0.05046521,0.330251776,0.201784189,-0.013715676,0.008779525
0.062700652,0.309326853,0.247770331,0.076008417,0.143801582,0.066020454,0.304890979,0.25566143,0.07212468,0.125782512
0.128918159,0.277387579,0.100912638,0,0.05158899,0.15964529,0.283110955,0.087202782,-0.020394873,0.085669455
0.249298247,0.218150593,0.131058267,-0.009456929,0.065074587,0.250481095,0.217110771,0.168591123,-0.007403119,0.05293461
0.087120872,0.145130881,0.209257025,-0.038386441,0.027846427,0.115877176,0.130359119,0.199417324,-0.026753671,0.049175758
0.057371885,0.323687372,0.240838258,0.080952331,0.030509968,0.055040412,0.357572571,0.230848212,0.092671151,0.01876278
0.059517395,0.309886261,0.194600934,0.045365872,-0.004749261,0.035091383,0.317940403,0.199607307,0.043753378,0.025903274
0.094118283,0.142484101,0.214636087,0.042779769,0.03666237,0.146317627,0.150718473,0.189405204,0.056553397,0.012601721
-0.004874396,0.302305078,0.22411332,-0.001630454,-0.032349467,-0.038405583,0.319336773,0.284697613,-0.039219293,-0.009638347
0.071715315,0.395671718,0.307562704,-0.00376702,-0.01258943,0.096001216,0.420476948,0.29272258,-0.001108293,0.023562027
0.028088784,0.319261649,0.136084743,-0.007548434,-0.143916826,0.023607327,0.313805144,0.145187982,0.001882183,-0.163408825
0.090096105,0.338935856,0.194880182,0.065662282,-0.029174411,0.063902703,0.353072236,0.20722971,0.101174725,-0.059840412
0.05157314,0.259041649,0.240886885,0.029863754,-0.103873016,0.056853594,0.264225867,0.2515166,0.026860603,-0.119800212
0.085767976,0.286897658,0.307629795,-0.010951928,0.134872282,0.051152636,0.294922155,0.272948219,0.000298782,0.105069295
0.107912502,0.156692409,0.269456368,-0.000294535,0.014177685,0.130733985,0.18094237,0.268928916,0.022845522,-0.023372856
0.107222346,0.286491615,0.23947913,0.044297486,-0.025758533,0.123239233,0.290132695,0.276997339,0.044803083,-0.059179257
0.105132657,0.2512425,0.234018271,-0.020300888,-0.183664156,0.135287698,0.251438006,0.217613599,-0.058365401,-0.174267292
0.235550497,0.297052978,0.236600476,-0.019384926,0.061993078,0.242075261,0.313970913,0.244633356,-0.040492365,0.062255507
0.082993576,0.205961917,0.297861841,-0.020988093,-0.01962427,0.109212596,0.211492491,0.281011732,-0.003255064,-0.039614576
0.056009316,0.273809605,0.216239425,-0.018088246,0.035349918,0.093037316,0.292570331,0.230923598,-0.026303225,0.008530346
0.146630403,0.28551064,0.241047734,0.036210202,0,0.139125188,0.246108519,0.237183032,0.043218648,-0.018767317
0.07949421,0.443488687,0.207456655,-0.078413833,0.035518513,0.055558334,0.479622867,0.200573705,-0.094428876,0.009910083
0.069620773,0.273535489,0.265273393,0.081657508,-0.003716431,0.067324165,0.283716513,0.259711779,0.096517914,0.011302489
0.109435878,0.291628653,0.207887858,-0.046427224,-0.0289096,0.065646589,0.287589081,0.211138841,-0.048330973,-0.039719011
0.172339482,0.230675404,0.248753425,-0.076792031,-0.015449225,0.1781208,0.249566948,0.273099036,-0.099284167,0.019719068
0.112822053,0.268141661,0.358578539,-0.073468234,0.010091507,0.094098001,0.249918029,0.370946079,-0.054126652,0.036036811
0.205312159,0.289466335,0.291171005,-0.026908477,-0.075114847,0.224001516,0.301007037,0.28798398,-0.071875095,-0.101400191
0.061941614,0.333100388,0.265889733,-0.033924215,-0.009431659,0.046723225,0.347189514,0.23004062,-0.04392941,0.03909124
0.049171108,0.27390597,0.231274279,0.13419352,-0.127586743,0.05175443,0.281270702,0.233470265,0.135470889,-0.11317672
0.088717609,0.315049518,0.264258435,0.057623708,0.104436735,0.102701994,0.338040292,0.229941317,0.079510803,0.155753164
0.039217877,0.31847858,0.33908235,0.050839917,0.022360593,0.022493569,0.358508732,0.324280746,0.042395027,0.03162343
0.119360328,0.331553619,0.2789791,-0.001604374,-0.031444475,0.119313178,0.308060768,0.280760846,0.003415036,0.006773728
0.13369269,0.299176947,0.247202398,0.027325173,-0.077239808,0.095703758,0.323614392,0.220648171,0.039242437,-0.078649123
0.079240494,0.404259948,0.259577424,0.01973499,-0.001669786,0.060753387,0.374723883,0.283053213,0.031750406,-0.008599258
0.094337238,0.21493312,0.203701623,-0.024560047,0.188090369,0.092526004,0.181294146,0.192873451,-0.03717283,0.17783478
0.013294948,0.407345542,0.19995423,-0.015358027,0.020414606,0.01594812,0.394901377,0.200969099,0.007076139,0.059772672
0.127878526,0.320418212,0.219666247,-0.011776874,-0.038583319,0.155423319,0.365365216,0.24694807,-0.016309739,-0.06584812
0.19615989,0.299111371,0.206193696,-0.071971349,0.085752555,0.204179092,0.317510867,0.202330581,-0.077299465,0.117230374
0.16396156,0.431106856,0.246650942,0.020532727,0.011347928,0.177874208,0.437697018,0.250942375,0.021265429,0.030053075
0.084167523,0.245699813,0.166591802,-0.068397511,-0.031676333,0.103041426,0.242792889,0.176363808,-0.065028398,-0.034349533
-0.037625728,0.275109499,0.246585497,0.010415938,0.101213832,-0.026122953,0.243256289,0.260580117,0.015240612,0.103539663
0.111370467,0.284348647,0.284156696,-0.061442291,0.024313087,0.091425034,0.3059362,0.277516009,-0.050801613,0.000895878
0.19399233,0.270598903,0.261342885,0.046115739,-0.033235695,0.208656237,0.257278575,0.25449628,0.033635576,-0.034039492
0.107553623,0.292062108,0.271408961,0.01162625,-0.050637909,0.134638022,0.270104861,0.286775544,0.032291426,-0.035985419
0.136398263,0.346448892,0.215910335,0.069882158,-0.027005033,0.157401174,0.325129911,0.189291971,0.082794398,-0.03357038
0.089861926,0.25558429,0.340183585,0.041146064,-0.015544931,0.122642879,0.215222661,0.326937648,0.062195709,-0.037086578
0.075665025,0.342173112,0.277653644,-0.003977593,-0.000576703,0.05690948,0.380617774,0.287003448,-0.024290743,-0.028518693
0.094518901,0.297911094,0.215584108,0.014233348,-0.047624351,0.078356088,0.316985886,0.198793149,0.044328128,-0.05925824
0.099980071,0.337852508,0.284539986,0,0.176865397,0.097865134,0.37055016,0.2889262,-0.006368848,0.200580902
0.105994153,0.332728509,0.220559262,0.00925104,0.145496311,0.098758238,0.330956865,0.205558808,0.025861839,0.163793985
0.128861548,0.32197482,0.251173733,0.04646178,-0.043147168,0.11202219,0.352964093,0.266333593,0.008396142,-0.030159434
0.142616283,0.402543935,0.213187295,-0.034870224,-0.001868016,0.133619449,0.382596532,0.181931854,-0.022783234,0.015122876
0.185688242,0.379903935,0.314122057,-0.024188977,-0.005825563,0.197880514,0.330674636,0.325477043,-0.012717084,-0.024116698
-0.019633515,0.378274342,0.273592192,0.099794291,0.010207911,-0.002119499,0.361081999,0.300439045,0.096242588,-0.003078725
0.223133864,0.42081981,0.19919439,0.068306613,-0.031845306,0.224574659,0.393055942,0.191893771,0.064214255,-0.03323145
0.095150899,0.350216102,0.227246338,-2.03E-05,0.021436,0.09605953,0.34154525,0.200558873,0.007964889,0.019537521
0.139797353,0.307290991,0.278048692,-0.05922253,0.014817809,0.103091172,0.28684348,0.258827556,-0.095840809,-0.005456866
0.134225376,0.365245021,0.24891491,-0.056991103,-0.076281396,0.139716621,0.376514629,0.235565026,-0.070475583,-0.083805892
0.037341759,0.322359318,0.275737617,0.015280312,0.058345769,0.039666621,0.330225574,0.289256597,0.021405429,0.052025883
0.085585538,0.384120136,0.324670898,-0.019208232,0.043588633,0.104042163,0.383400041,0.326440212,-0.020490557,0.020179687
0.019118817,0.331415767,0.255693162,-0.051238323,0.021855461,0.026441375,0.31916824,0.243245732,-0.027545824,0.038329279
0.219724523,0.326457325,0.307632671,0.035900217,0.065024555,0.223196974,0.346431057,0.272263985,0.070564422,0.079555277
-0.037868434,0.476595216,0.314747258,-0.010342994,0.065238389,-0.067063672,0.494724658,0.274451133,-0.010771811,0.03839105
0.102497106,0.338804348,0.313092273,0.01443302,0.113824242,0.124647691,0.334775536,0.325582775,-0.000577718,0.085776373
0.106206973,0.34537261,0.308758878,-0.037893989,0.098945928,0.104100286,0.308524475,0.287793328,-0.068962603,0.084543294
0.116035252,0.258633203,0.317772248,0.082135261,0.055423173,0.13216615,0.293727806,0.299777965,0.081087924,0.049749524
0.169697206,0.367330746,0.275857147,-0.007074667,-0.019375776,0.152948047,0.368077653,0.239061726,0.024400751,-0.039275495
0.120554441,0.27950765,0.238984755,0.028352782,-0.103553028,0.069202637,0.287373679,0.270674818,-0.013316638,-0.114332383
0.116266566,0.255962277,0.287679463,-0.048314725,-0.041225472,0.119007873,0.253671553,0.292438945,-0.046211482,0.000760925
0.015025245,0.371520497,0.284272355,-0.004013408,0.006334826,0.002696998,0.38544783,0.328247097,-0.00606763,-0.019622445
0.152688617,0.345628178,0.235642335,0.008358161,-0.00298331,0.166644142,0.362307103,0.195889753,0.029615752,0.014772465
0.112698711,0.336007623,0.395213146,-0.00368796,0.035831456,0.103506454,0.312979491,0.435402902,0.011892864,0.01342317
0.213096532,0.361209211,0.237677721,-0.039930822,-0.029880803,0.234428899,0.372535965,0.236056721,-0.047540665,-0.034782994
0.276256878,0.301655231,0.352169755,-0.019821396,0.046178738,0.295483164,0.2873675,0.35046797,-0.048768066,0.055739595
0.137749302,0.33581722,0.301482294,-0.020270159,0.028625918,0.11953698,0.319178776,0.285938095,-0.016074522,-0.002971217
0.022735117,0.238261332,0.309167495,-0.046153837,-0.059834289,0.046097755,0.219799137,0.352220104,-0.043690642,-0.054841072
-0.01155636,0.363045103,0.386638259,0.033568612,0.19401723,-0.022760284,0.386996115,0.409857828,0.013456232,0.169434314
0.091091013,0.284339538,0.273530005,0.068656157,-0.021476974,0.099633753,0.283537063,0.293795781,0.05194362,0.022763158
0.180300536,0.355162322,0.285415878,0.088096316,0.003415215,0.181800091,0.387538377,0.25731761,0.093208304,0.039311023
0.184900001,0.354039574,0.199022601,-0.037234669,-7.07E-06,0.206136759,0.373818037,0.188806184,0.033448529,-0.024782762
0.18567182,0.339851919,0.255542555,0.070061209,0.005460116,0.185085267,0.34422249,0.228371129,0.086884129,0.045674355
0.16190195,0.294301439,0.309737692,-0.006594711,0.02974678,0.139046004,0.274324779,0.309133999,0.009027329,0.009035425
0.181192704,0.36776331,0.288035763,0.016032763,0.005586535,0.174950381,0.380810178,0.269404566,0.025291328,-0.019824091
0.150896398,0.371042657,0.297600138,-0.001463005,0.024281007,0.130532809,0.351246266,0.285285514,-0.039163948,-0.008919609
0.110207079,0.331481864,0.281193889,0.002668657,-0.024129572,0.094478633,0.337605616,0.281229235,0.011562827,-0.063997165
0.160285733,0.35235099,0.268311181,0.034889956,0.00153669,0.166311586,0.3424422,0.255526255,0.041549189,-0.011913705
0.140886206,0.411631301,0.325406952,-0.009465443,-0.048999051,0.156408928,0.394733926,0.36524743,-0.059840274,-0.008872809
0.295390137,0.35172429,0.289918133,-0.019220401,-0.00264909,0.283120089,0.331558999,0.285948435,-0.020833752,-0.043637006
0.086076605,0.397250924,0.339676742,-0.013893622,0.042261092,0.088864326,0.413081715,0.337013353,0.021021149,0.00423738
-0.021927748,0.461707961,0.328656251,0,-0.010204241,-0.039840248,0.450192026,0.35794236,0.01665283,-0.00446726
0.309183714,0.287650523,0.250350119,-0.016856,0.087005038,0.286884287,0.283214575,0.23087816,-0.024474535,0.089592694
0.369269553,0.315291521,0.377844538,-0.065331218,0.020529926,0.359237454,0.308075064,0.368003193,-0.087744075,0.031603009
0.104744376,0.348800041,0.323135152,-0.002906496,-0.119974299,0.105844251,0.37296609,0.350307022,-0.012686972,-0.12378582
0.066663067,0.477233236,0.340259392,-0.125125129,0.012111102,0.066822184,0.484501311,0.348526108,-0.093785972,0.025499868
0.217749782,0.357792776,0.371834506,0.044156237,-0.002390535,0.226381983,0.346213249,0.351879826,0.037382891,0.006308354
0.135726152,0.331884954,0.469238463,0.011251117,-0.023794555,0.138530528,0.321069577,0.457898334,0.009098576,-0.02358071
0.074786103,0.412055341,0.31446709,0.026608366,0.092354313,0.057342367,0.423844684,0.32878031,0.013461763,0.097621082
0.194231079,0.314134173,0.250934498,-0.009479891,-0.018976787,0.182793809,0.31182975,0.245565885,-0.004020445,-0.026684657
0.11950012,0.338412957,0.35329125,-0.015939253,0.070244864,0.095870262,0.330211681,0.359117589,-0.027752842,0.100536217
0.171574453,0.445668177,0.212184664,-0.022715305,-0.000109559,0.166288118,0.407707554,0.215669023,-0.032520237,0.014349178
0.143101279,0.616114795,0.333462701,0.041808852,-0.076515234,0.159354019,0.591589863,0.319584948,0.040408798,-0.064248762
0.048306682,0.270104993,0.389192604,-0.033154631,0.022742544,0.023603494,0.290966038,0.388552656,-0.030046559,0.0088807
0.049327075,0.36565929,0.307719203,-0.067442172,0.049950689,0.063746348,0.377472854,0.308693661,-0.087169951,0.058943777
0.169394274,0.315258554,0.289882317,-0.067119338,-0.047924653,0.17459617,0.333828656,0.299898528,-0.056072953,-0.077617982
-0.039557964,0.354828135,0.346482703,0.054555202,-0.034868578,-0.009966728,0.354958018,0.311462616,0.054193315,-0.032125242
0.087707879,0.374115352,0.231814223,-0.028891941,0.00805689,0.085474602,0.337179055,0.228565421,-0.004052813,0.00665515
0.170115731,0.384541434,0.282288043,-0.002275747,-0.014601955,0.128433211,0.360624203,0.288345011,-0.000785397,-0.029302772
0.063460741,0.377008175,0.333744025,-0.018249738,0.028615576,0.064445165,0.375620029,0.381061781,0.010512988,0.065421059
0.138905958,0.36777103,0.334318836,0.011124503,-0.050661329,0.129642277,0.391826172,0.339137682,0.023186934,-0.086713251
0.188431332,0.364554532,0.343513313,0.022023807,-0.127600358,0.180187958,0.35419841,0.344343082,0.025165623,-0.105154025
0.175789005,0.380387652,0.530109364,0.025015843,-0.073775311,0.167705613,0.371686081,0.535380373,0.073117553,-0.030997563
0.161293376,0.348618532,0.322749794,0.06488191,0.001005082,0.213476349,0.368524904,0.32416919,0.072168817,-0.004561921
0.123976489,0.463431635,0.296736872,-0.051995784,0.099227656,0.150478143,0.4254925,0.283708403,-0.047970994,0.111116363
0.250701293,0.461886631,0.3232399,-0.105804514,0.064742953,0.282438073,0.404223129,0.333336307,-0.148835832,0.070066299
0.19677753,0.376295019,0.334553975,0.011483154,0.084971786,0.199686061,0.387543733,0.354813102,0.000618741,0.103198964
0.161846643,0.290881779,0.35902118,0.036312116,-0.096102713,0.129358983,0.321685538,0.344823714,0.072521792,-0.074643759
0.145498697,0.439735222,0.338820957,0.045514626,-0.000620992,0.156748341,0.472806151,0.35360125,0.064659439,-0.013151238
0.226404874,0.27750331,0.341635614,-0.01272317,-0.068266415,0.229612849,0.291668427,0.357934164,-0.027031133,-0.058473148
0.12631986,0.417281468,0.481836198,0.018049101,-0.068623616,0.117542868,0.392121355,0.478408991,0.006207812,-0.076621066
0.146396113,0.381972126,0.339833877,-0.004651879,-0.004471988,0.176392668,0.411595169,0.373719831,0.028893499,-0.03204656
0.192642119,0.389436617,0.271375511,-0.024894316,-0.042321427,0.229301917,0.367960232,0.254751649,-0.040635238,-0.051926662
0.160492496,0.426875852,0.355937725,0.006902333,-0.025004948,0.151681698,0.455681843,0.377445495,0.035360923,-0.051996707
0.205333228,0.439121119,0.379415738,0.024529538,-0.018507517,0.203114522,0.413489984,0.357350221,0.012417519,-0.022052829
0.211624287,0.394493337,0.425062466,-0.058759127,-0.017976279,0.236267858,0.392441594,0.440482426,-0.089517437,-0.035547814
0.209421022,0.33168304,0.423593088,0.002707553,-0.041062779,0.230017711,0.348802257,0.415153278,-0.008418607,-0.068228482
0.199025786,0.349228969,0.245085228,-0.009266138,0.017200185,0.209357088,0.362979404,0.236611681,-0.042121532,-0.001064292
0.168552934,0.495991841,0.351134053,0.074954365,0.054081883,0.155953692,0.46238385,0.30346904,0.071346815,0.029714198
0.184697973,0.437744971,0.506837754,-0.040905509,0.126714864,0.199288634,0.437995663,0.509953238,-0.061740957,0.150138966
0.225292774,0.434173326,0.310334641,0.045523381,0.035746738,0.214317046,0.425036304,0.314944499,0.067539511,0.028454343
0.185123338,0.502524826,0.313658726,0.048061961,-0.015302115,0.20224012,0.516309372,0.319676426,0.076185908,-0.030072244
0.163804052,0.260096731,0.376877134,-0.088920837,-0.035784646,0.187123206,0.242918251,0.396765085,-0.063971283,-0.053474534
0.228328553,0.409064958,0.267973465,-0.012197621,-0.038323169,0.216498576,0.401846306,0.27088174,-0.023691361,-0.078060133
0.21273266,0.35878615,0.2940274,-0.003718437,0.029215031,0.215540428,0.347219836,0.294787283,-0.011347118,0.02854679
0.280070676,0.365012518,0.344974642,0.001546556,0.087246723,0.271792648,0.388786715,0.332454351,-0.030942512,0.154865999
0.158780133,0.280799296,0.198794475,0.061138716,0.071027211,0.14635761,0.282117328,0.208723775,0.059419002,0.031660139
0.133095608,0.309354167,0.362369141,-0.01641431,-0.025081482,0.126586417,0.296695328,0.368985399,-0.019931454,-0.064927847
0.137395678,0.474674116,0.384146602,0.072935093,0.011786197,0.133733044,0.458335846,0.392584515,0.04918007,0.014289157
0.165465815,0.385281985,0.368268202,-0.044014781,0.028865747,0.169454916,0.38128773,0.378824913,-0.040889078,0.023990916
0.062629077,0.392906211,0.417163142,0.109744001,-0.008647667,0.072469137,0.414357274,0.388032433,0.114055669,-0.003470575
0.277131992,0.402900628,0.314023625,-0.022504991,0.070863668,0.281107266,0.424012747,0.332539695,-0.002668759,0.08223397
0.206963526,0.403983114,0.357994374,-0.06849538,0.013464574,0.208506267,0.427421539,0.342952882,-0.076521093,0.005737657
0.243495649,0.402842092,0.345875322,0.001560786,-0.067427293,0.22445418,0.404545657,0.336254613,0.000628571,-0.065010234
0.170955871,0.417842075,0.420418784,-0.036361316,0.039503348,0.210330716,0.412927926,0.421247526,-0.041866419,0.043799701
0.187313675,0.391060715,0.400822093,0.028904191,0,0.17860595,0.400665161,0.419643387,0.009785167,-0.029110942
0.210360478,0.44301063,0.384123296,-0.118130305,0.023893017,0.240112972,0.435319068,0.363316975,-0.150014776,0.018958284
0.20291881,0.514966781,0.386275834,0.080869388,0.038522071,0.215012407,0.50409377,0.367266689,0.097336398,0.067110528
0.217757546,0.448121778,0.42159958,0.221697958,0.031675417,0.203958988,0.436595851,0.416758878,0.22726148,-0.007369205
0.120297709,0.416042622,0.465589939,0.012824291,0.002478399,0.122894712,0.421581733,0.452326742,0.017966142,-0.029723433
